transaction_id,customer_id,timestamp,channel,campaign_id,product_category,region,returning_customer,prior_orders,product_views,cart_added,dwell_time_seconds,price_comparison_tabs,original_value,discount_percent,discount_amount,treated,conversion,final_value,cost,profit
DEMO_001913,CUST_0002,2025-03-21 16:00:00,Email,RETARGET,Sports,East,0,3,2,0,144,1,170.05,0.2,34.01,1,0,0.0,83.82,0.0
DEMO_001914,CUST_0647,2025-03-21 17:00:00,Social,WELCOME10,Fashion,East,1,5,8,0,386,1,79.74,0.05,3.99,1,0,0.0,47.36,0.0
DEMO_001915,CUST_0273,2025-03-21 18:00:00,Organic,FLASH20,Beauty,North,1,4,11,0,177,0,163.32,0.0,0.0,0,0,0.0,92.13,0.0
DEMO_001916,CUST_0431,2025-03-21 19:00:00,Social,FLASH20,Beauty,North,1,4,10,1,425,0,92.32,0.0,0.0,0,0,0.0,42.88,0.0
DEMO_001917,CUST_0235,2025-03-21 20:00:00,Email,FLASH20,Fashion,West,0,0,2,0,91,0,161.81,0.1,16.18,1,1,145.63,93.18,52.45
DEMO_001918,CUST_0408,2025-03-21 21:00:00,Email,WELCOME10,Home,North,1,1,6,1,135,2,105.49,0.0,0.0,0,1,105.49,71.24,34.25
DEMO_001919,CUST_0376,2025-03-21 22:00:00,Email,WELCOME10,Electronics,South,0,2,1,0,108,0,71.29,0.0,0.0,0,0,0.0,44.87,0.0
DEMO_001920,CUST_0441,2025-03-21 23:00:00,Organic,SUMMER15,Electronics,East,1,2,12,1,477,3,148.95,0.0,0.0,0,0,0.0,73.91,0.0
DEMO_001921,CUST_0327,2025-03-22 00:00:00,Direct,FLASH20,Sports,East,0,0,4,1,223,0,94.59,0.0,0.0,0,0,0.0,47.38,0.0
DEMO_001922,CUST_0446,2025-03-22 01:00:00,Social,LOYALTY,Beauty,East,0,1,6,0,122,2,120.25,0.1,12.02,1,0,0.0,62.94,0.0
DEMO_001923,CUST_0687,2025-03-22 02:00:00,Social,FLASH20,Beauty,West,1,4,12,1,278,2,134.83,0.05,6.74,1,0,0.0,61.23,0.0
DEMO_001924,CUST_0361,2025-03-22 03:00:00,Direct,SUMMER15,Beauty,West,0,0,5,1,162,2,217.28,0.2,43.46,1,0,0.0,101.46,0.0
DEMO_001925,CUST_0301,2025-03-22 04:00:00,Social,SUMMER15,Sports,West,1,4,4,1,276,0,92.19,0.0,0.0,0,1,92.19,56.74,35.45
DEMO_001926,CUST_0109,2025-03-22 05:00:00,Email,LOYALTY,Fashion,East,1,3,7,1,222,1,76.58,0.0,0.0,0,0,0.0,44.09,0.0
DEMO_001927,CUST_0299,2025-03-22 06:00:00,Direct,FLASH20,Beauty,West,0,0,2,0,119,0,235.24,0.25,58.81,1,1,176.43,143.52,32.91
DEMO_001928,CUST_0104,2025-03-22 07:00:00,PPC,RETARGET,Electronics,East,0,0,3,0,178,2,112.33,0.0,0.0,0,0,0.0,69.03,0.0
DEMO_001929,CUST_0152,2025-03-22 08:00:00,Email,FLASH20,Sports,East,1,4,9,1,229,1,87.77,0.2,17.55,1,1,70.22,40.98,29.24
DEMO_001930,CUST_0793,2025-03-22 09:00:00,Organic,FLASH20,Home,West,1,2,5,1,343,1,132.03,0.0,0.0,0,1,132.03,88.14,43.89
DEMO_001931,CUST_0074,2025-03-22 10:00:00,Direct,WELCOME10,Electronics,West,0,0,5,1,123,0,96.1,0.0,0.0,0,0,0.0,64.67,0.0
DEMO_001932,CUST_0401,2025-03-22 11:00:00,PPC,WELCOME10,Electronics,North,0,1,3,0,132,0,99.44,0.0,0.0,0,0,0.0,45.53,0.0
DEMO_001933,CUST_0694,2025-03-22 12:00:00,Organic,RETARGET,Beauty,West,1,1,7,0,205,1,357.15,0.0,0.0,0,0,0.0,166.29,0.0
DEMO_001934,CUST_0794,2025-03-22 13:00:00,Email,SUMMER15,Home,East,0,1,2,0,104,1,71.91,0.05,3.6,1,1,68.31,45.92,22.39
DEMO_001935,CUST_0122,2025-03-22 14:00:00,Email,FLASH20,Beauty,West,1,2,1,0,159,1,58.73,0.05,2.94,1,1,55.79,34.64,21.15
DEMO_001936,CUST_0136,2025-03-22 15:00:00,Email,FLASH20,Electronics,East,1,3,13,1,167,0,194.71,0.2,38.94,1,1,155.77,132.03,23.74
DEMO_001937,CUST_0310,2025-03-22 16:00:00,Social,WELCOME10,Electronics,West,0,3,5,0,140,4,94.57,0.15,14.19,1,0,0.0,47.93,0.0
DEMO_001938,CUST_0461,2025-03-22 17:00:00,Direct,FLASH20,Home,South,1,2,6,1,136,0,129.49,0.0,0.0,0,0,0.0,81.96,0.0
DEMO_001939,CUST_0799,2025-03-22 18:00:00,Email,SUMMER15,Home,North,0,3,2,1,581,0,149.49,0.0,0.0,0,0,0.0,85.31,0.0
DEMO_001940,CUST_0173,2025-03-22 19:00:00,PPC,WELCOME10,Home,North,0,0,4,0,35,4,51.04,0.15,7.66,1,0,0.0,29.49,0.0
DEMO_001941,CUST_0136,2025-03-22 20:00:00,Email,FLASH20,Electronics,South,1,1,2,1,167,0,187.4,0.0,0.0,0,1,187.4,93.33,94.07
DEMO_001942,CUST_0210,2025-03-22 21:00:00,Email,FLASH20,Electronics,North,1,2,9,1,227,0,87.13,0.2,17.43,1,1,69.7,51.37,18.33
DEMO_001943,CUST_0728,2025-03-22 22:00:00,Organic,WELCOME10,Electronics,South,1,3,3,0,176,0,263.62,0.25,65.9,1,0,0.0,143.53,0.0
DEMO_001944,CUST_0025,2025-03-22 23:00:00,Social,FLASH20,Beauty,North,0,0,2,0,351,1,78.39,0.0,0.0,0,0,0.0,39.25,0.0
DEMO_001945,CUST_0316,2025-03-23 00:00:00,Organic,LOYALTY,Home,North,1,2,6,1,122,0,226.91,0.1,22.69,1,1,204.22,145.8,58.42
DEMO_001946,CUST_0099,2025-03-23 01:00:00,PPC,SUMMER15,Fashion,East,0,0,6,0,52,4,246.17,0.15,36.93,1,0,0.0,122.9,0.0
DEMO_001947,CUST_0130,2025-03-23 02:00:00,Organic,RETARGET,Fashion,West,1,2,4,1,178,0,89.99,0.15,13.5,1,1,76.49,46.71,29.78
DEMO_001948,CUST_0763,2025-03-23 03:00:00,Email,LOYALTY,Sports,North,0,1,5,0,177,0,102.96,0.2,20.59,1,0,0.0,48.39,0.0
DEMO_001949,CUST_0001,2025-03-23 04:00:00,Email,LOYALTY,Beauty,East,0,0,5,0,147,0,97.39,0.0,0.0,0,0,0.0,58.97,0.0
DEMO_001950,CUST_0267,2025-03-23 05:00:00,Direct,WELCOME10,Sports,East,0,1,5,0,308,1,222.26,0.2,44.45,1,1,177.81,114.53,63.28
DEMO_001951,CUST_0762,2025-03-23 06:00:00,Social,LOYALTY,Home,East,1,6,5,0,80,2,121.6,0.15,18.24,1,0,0.0,81.51,0.0
DEMO_001952,CUST_0506,2025-03-23 07:00:00,Direct,SUMMER15,Electronics,North,0,0,6,1,170,3,142.56,0.0,0.0,0,0,0.0,88.47,0.0
DEMO_001953,CUST_0059,2025-03-23 08:00:00,Direct,LOYALTY,Home,East,1,4,11,1,296,0,105.15,0.0,0.0,0,1,105.15,69.11,36.04
DEMO_001954,CUST_0387,2025-03-23 09:00:00,Organic,RETARGET,Home,North,1,2,9,1,229,1,138.72,0.05,6.94,1,0,0.0,68.69,0.0
DEMO_001955,CUST_0808,2025-03-23 10:00:00,Direct,SUMMER15,Electronics,North,0,1,5,0,355,2,142.84,0.2,28.57,1,0,0.0,85.3,0.0
DEMO_001956,CUST_0333,2025-03-23 11:00:00,PPC,SUMMER15,Electronics,South,0,1,7,0,179,1,85.75,0.05,4.29,1,1,81.46,55.94,25.52
DEMO_001957,CUST_0440,2025-03-23 12:00:00,Email,WELCOME10,Sports,West,0,1,1,0,72,1,249.04,0.1,24.9,1,0,0.0,167.14,0.0
DEMO_001958,CUST_0443,2025-03-23 13:00:00,Email,LOYALTY,Beauty,North,0,0,7,0,330,3,102.34,0.15,15.35,1,0,0.0,61.36,0.0
DEMO_001959,CUST_0550,2025-03-23 14:00:00,Email,LOYALTY,Beauty,West,1,3,7,1,359,3,178.31,0.1,17.83,1,0,0.0,119.1,0.0
DEMO_001960,CUST_0155,2025-03-23 15:00:00,Email,FLASH20,Home,West,1,4,5,0,226,0,63.57,0.15,9.54,1,0,0.0,30.76,0.0
DEMO_001961,CUST_0699,2025-03-23 16:00:00,PPC,WELCOME10,Sports,West,1,2,2,1,636,0,152.6,0.0,0.0,0,0,0.0,70.09,0.0
DEMO_001962,CUST_0823,2025-03-23 17:00:00,Social,SUMMER15,Fashion,South,0,1,4,0,184,1,181.13,0.15,27.17,1,0,0.0,100.88,0.0
DEMO_001963,CUST_0118,2025-03-23 18:00:00,Social,FLASH20,Beauty,North,0,1,4,0,193,0,126.43,0.0,0.0,0,0,0.0,66.12,0.0
DEMO_001964,CUST_0681,2025-03-23 19:00:00,Organic,RETARGET,Fashion,North,0,1,5,1,354,5,182.03,0.15,27.3,1,1,154.73,120.68,34.05
DEMO_001965,CUST_0680,2025-03-23 20:00:00,Email,WELCOME10,Electronics,West,1,3,9,0,211,2,81.59,0.0,0.0,0,1,81.59,37.02,44.57
DEMO_001966,CUST_0617,2025-03-23 21:00:00,Social,SUMMER15,Sports,North,0,1,3,0,192,1,138.74,0.2,27.75,1,1,110.99,72.55,38.44
DEMO_001967,CUST_0308,2025-03-23 22:00:00,PPC,LOYALTY,Home,East,0,0,5,1,101,0,56.58,0.1,5.66,1,0,0.0,30.01,0.0
DEMO_001968,CUST_0390,2025-03-23 23:00:00,Email,SUMMER15,Electronics,South,1,1,10,1,116,0,119.92,0.1,11.99,1,1,107.93,73.63,34.3
DEMO_001969,CUST_0699,2025-03-24 00:00:00,PPC,RETARGET,Home,West,1,3,6,0,66,0,78.51,0.1,7.85,1,0,0.0,35.36,0.0
DEMO_001970,CUST_0127,2025-03-24 01:00:00,PPC,RETARGET,Home,East,0,0,4,0,142,1,108.75,0.1,10.88,1,1,97.87,70.2,27.67
DEMO_001971,CUST_0690,2025-03-24 02:00:00,PPC,SUMMER15,Home,East,1,1,8,1,415,2,208.65,0.1,20.86,1,1,187.79,138.74,49.05
DEMO_001972,CUST_0766,2025-03-24 03:00:00,Social,LOYALTY,Electronics,West,0,1,7,1,522,6,245.19,0.0,0.0,0,0,0.0,137.64,0.0
DEMO_001973,CUST_0567,2025-03-24 04:00:00,Social,LOYALTY,Fashion,West,0,1,5,1,443,2,62.99,0.0,0.0,0,0,0.0,29.91,0.0
DEMO_001974,CUST_0284,2025-03-24 05:00:00,Social,LOYALTY,Beauty,South,0,0,3,0,403,2,196.44,0.0,0.0,0,0,0.0,90.69,0.0
DEMO_001975,CUST_0465,2025-03-24 06:00:00,Email,WELCOME10,Fashion,East,0,1,4,0,96,1,210.53,0.0,0.0,0,0,0.0,107.25,0.0
DEMO_001976,CUST_0041,2025-03-24 07:00:00,Social,WELCOME10,Electronics,East,1,1,12,1,229,0,129.81,0.0,0.0,0,1,129.81,62.43,67.38
DEMO_001977,CUST_0776,2025-03-24 08:00:00,Social,SUMMER15,Fashion,West,1,4,8,0,87,2,206.66,0.1,20.67,1,0,0.0,116.9,0.0
DEMO_001978,CUST_0285,2025-03-24 09:00:00,Email,WELCOME10,Sports,South,1,2,4,0,220,2,93.06,0.2,18.61,1,1,74.45,50.66,23.79
DEMO_001979,CUST_0047,2025-03-24 10:00:00,Organic,SUMMER15,Sports,South,0,0,5,1,193,3,89.01,0.15,13.35,1,0,0.0,43.98,0.0
DEMO_001980,CUST_0661,2025-03-24 11:00:00,Organic,LOYALTY,Fashion,West,1,0,10,1,103,1,89.18,0.2,17.84,1,1,71.34,57.22,14.12
DEMO_001981,CUST_0547,2025-03-24 12:00:00,PPC,FLASH20,Home,West,1,0,8,0,238,1,154.67,0.0,0.0,0,0,0.0,90.96,0.0
DEMO_001982,CUST_0518,2025-03-24 13:00:00,Email,SUMMER15,Beauty,East,0,1,5,0,110,1,107.37,0.15,16.11,1,0,0.0,63.78,0.0
DEMO_001983,CUST_0045,2025-03-24 14:00:00,Organic,WELCOME10,Fashion,North,1,4,6,1,217,1,81.28,0.0,0.0,0,0,0.0,49.35,0.0
DEMO_001984,CUST_0625,2025-03-24 15:00:00,Email,SUMMER15,Home,South,1,5,7,1,176,2,83.05,0.0,0.0,0,1,83.05,53.89,29.16
DEMO_001985,CUST_0530,2025-03-24 16:00:00,Email,FLASH20,Home,South,1,4,9,1,307,2,112.23,0.0,0.0,0,1,112.23,67.93,44.3
DEMO_001986,CUST_0661,2025-03-24 17:00:00,Email,LOYALTY,Sports,East,0,0,1,1,246,0,76.54,0.0,0.0,0,0,0.0,36.78,0.0
DEMO_001987,CUST_0689,2025-03-24 18:00:00,Direct,SUMMER15,Fashion,East,1,3,3,1,227,1,151.53,0.0,0.0,0,1,151.53,81.54,69.99
DEMO_001988,CUST_0176,2025-03-24 19:00:00,PPC,SUMMER15,Sports,West,0,1,5,0,386,1,192.06,0.15,28.81,1,0,0.0,109.47,0.0
DEMO_001989,CUST_0175,2025-03-24 20:00:00,PPC,FLASH20,Sports,North,1,0,7,1,182,0,173.86,0.15,26.08,1,1,147.78,85.64,62.14
DEMO_001990,CUST_0769,2025-03-24 21:00:00,PPC,WELCOME10,Fashion,South,1,5,10,0,229,2,415.71,0.1,41.57,1,0,0.0,276.97,0.0
DEMO_001991,CUST_0442,2025-03-24 22:00:00,Direct,SUMMER15,Beauty,East,0,1,3,0,135,2,134.95,0.2,26.99,1,0,0.0,68.56,0.0
DEMO_001992,CUST_0364,2025-03-24 23:00:00,Organic,WELCOME10,Electronics,West,1,4,5,1,705,2,240.53,0.0,0.0,0,0,0.0,150.95,0.0
DEMO_001993,CUST_0239,2025-03-25 00:00:00,Direct,FLASH20,Home,North,1,5,7,1,387,0,121.84,0.25,30.46,1,1,91.38,81.5,9.88
DEMO_001994,CUST_0532,2025-03-25 01:00:00,PPC,FLASH20,Fashion,West,1,2,7,1,507,1,98.96,0.15,14.84,1,0,0.0,50.79,0.0
DEMO_001995,CUST_0628,2025-03-25 02:00:00,Email,FLASH20,Sports,North,0,1,2,0,193,0,118.35,0.1,11.84,1,0,0.0,65.66,0.0
DEMO_001996,CUST_0001,2025-03-25 03:00:00,Organic,LOYALTY,Sports,North,0,1,3,0,346,2,120.89,0.2,24.18,1,0,0.0,61.32,0.0
DEMO_001997,CUST_0460,2025-03-25 04:00:00,PPC,SUMMER15,Beauty,West,0,0,3,0,81,1,106.1,0.1,10.61,1,0,0.0,67.82,0.0
DEMO_001998,CUST_0827,2025-03-25 05:00:00,Social,RETARGET,Sports,West,0,0,1,0,72,0,68.91,0.1,6.89,1,0,0.0,43.61,0.0
DEMO_001999,CUST_0233,2025-03-25 06:00:00,Direct,RETARGET,Electronics,West,1,1,5,1,206,0,72.19,0.25,18.05,1,1,54.14,47.32,6.82
DEMO_002000,CUST_0233,2025-03-25 07:00:00,Organic,WELCOME10,Sports,East,0,0,8,1,267,4,186.78,0.25,46.7,1,0,0.0,86.74,0.0
DEMO_002001,CUST_0731,2025-03-25 08:00:00,Direct,RETARGET,Fashion,East,1,3,7,0,367,0,163.26,0.2,32.65,1,1,130.61,101.26,29.35
DEMO_002002,CUST_0051,2025-03-25 09:00:00,Organic,WELCOME10,Fashion,East,1,2,5,0,183,0,249.74,0.0,0.0,0,0,0.0,145.68,0.0
DEMO_002003,CUST_0331,2025-03-25 10:00:00,PPC,SUMMER15,Beauty,East,1,4,7,0,154,1,94.0,0.0,0.0,0,0,0.0,51.46,0.0
DEMO_002004,CUST_0381,2025-03-25 11:00:00,Organic,FLASH20,Beauty,East,0,3,2,0,287,4,90.13,0.0,0.0,0,0,0.0,59.0,0.0
DEMO_002005,CUST_0664,2025-03-25 12:00:00,Email,WELCOME10,Fashion,South,1,2,7,0,442,0,66.88,0.15,10.03,1,1,56.85,43.44,13.41
DEMO_002006,CUST_0107,2025-03-25 13:00:00,Social,SUMMER15,Fashion,West,1,3,12,1,349,0,180.4,0.15,27.06,1,1,153.34,110.21,43.13
DEMO_002007,CUST_0361,2025-03-25 14:00:00,Email,WELCOME10,Fashion,South,1,3,4,1,289,1,75.08,0.15,11.26,1,0,0.0,36.76,0.0
DEMO_002008,CUST_0126,2025-03-25 15:00:00,PPC,FLASH20,Beauty,East,0,0,1,1,394,1,110.62,0.0,0.0,0,0,0.0,56.38,0.0
DEMO_002009,CUST_0656,2025-03-25 16:00:00,Organic,RETARGET,Fashion,East,1,1,5,0,329,1,129.15,0.0,0.0,0,0,0.0,62.75,0.0
DEMO_002010,CUST_0526,2025-03-25 17:00:00,Email,RETARGET,Beauty,East,0,0,3,0,299,1,55.5,0.05,2.78,1,0,0.0,28.25,0.0
DEMO_002011,CUST_0413,2025-03-25 18:00:00,Email,SUMMER15,Beauty,East,1,2,6,0,333,1,159.11,0.0,0.0,0,0,0.0,99.89,0.0
DEMO_002012,CUST_0327,2025-03-25 19:00:00,Social,FLASH20,Fashion,North,0,1,5,1,271,1,176.71,0.0,0.0,0,0,0.0,93.08,0.0
DEMO_002013,CUST_0127,2025-03-25 20:00:00,Email,FLASH20,Home,South,0,1,6,0,494,0,127.05,0.0,0.0,0,1,127.05,65.43,61.62
DEMO_002014,CUST_0767,2025-03-25 21:00:00,Organic,FLASH20,Home,South,1,3,5,1,123,1,107.87,0.0,0.0,0,1,107.87,54.72,53.15
DEMO_002015,CUST_0539,2025-03-25 22:00:00,PPC,LOYALTY,Sports,South,0,0,5,1,314,1,110.55,0.0,0.0,0,0,0.0,51.03,0.0
DEMO_002016,CUST_0265,2025-03-25 23:00:00,Email,RETARGET,Sports,West,1,2,10,1,166,2,210.63,0.2,42.13,1,1,168.5,111.27,57.23
DEMO_002017,CUST_0344,2025-03-26 00:00:00,Email,FLASH20,Electronics,West,1,2,5,0,207,0,114.89,0.2,22.98,1,0,0.0,54.2,0.0
DEMO_002018,CUST_0604,2025-03-26 01:00:00,Social,WELCOME10,Home,East,0,0,6,0,77,1,111.15,0.1,11.12,1,1,100.03,64.38,35.65
DEMO_002019,CUST_0599,2025-03-26 02:00:00,Direct,RETARGET,Beauty,South,0,0,4,0,140,2,82.35,0.0,0.0,0,0,0.0,40.56,0.0
DEMO_002020,CUST_0384,2025-03-26 03:00:00,Email,RETARGET,Sports,North,0,2,2,0,153,2,31.83,0.1,3.18,1,0,0.0,16.31,0.0
DEMO_002021,CUST_0252,2025-03-26 04:00:00,Direct,SUMMER15,Electronics,West,1,4,6,0,245,0,183.71,0.25,45.93,1,1,137.78,102.88,34.9
DEMO_002022,CUST_0549,2025-03-26 05:00:00,Organic,FLASH20,Home,West,1,7,10,0,132,1,112.02,0.15,16.8,1,0,0.0,60.23,0.0
DEMO_002023,CUST_0548,2025-03-26 06:00:00,Organic,RETARGET,Sports,South,0,0,1,0,161,1,75.65,0.0,0.0,0,0,0.0,39.64,0.0
DEMO_002024,CUST_0499,2025-03-26 07:00:00,Social,FLASH20,Home,West,0,1,1,0,295,4,289.93,0.1,28.99,1,1,260.94,194.26,66.68
DEMO_002025,CUST_0060,2025-03-26 08:00:00,Social,FLASH20,Sports,West,0,0,5,0,372,2,136.69,0.0,0.0,0,0,0.0,63.34,0.0
DEMO_002026,CUST_0393,2025-03-26 09:00:00,Social,RETARGET,Beauty,East,1,3,12,1,198,1,102.24,0.0,0.0,0,0,0.0,66.71,0.0
DEMO_002027,CUST_0511,2025-03-26 10:00:00,Organic,RETARGET,Beauty,North,0,2,1,0,406,2,177.36,0.1,17.74,1,1,159.62,117.69,41.93
DEMO_002028,CUST_0791,2025-03-26 11:00:00,Organic,FLASH20,Home,North,0,0,8,0,283,4,132.37,0.0,0.0,0,0,0.0,89.03,0.0
DEMO_002029,CUST_0437,2025-03-26 12:00:00,PPC,WELCOME10,Fashion,West,1,4,7,0,403,4,131.21,0.1,13.12,1,1,118.09,85.06,33.03
DEMO_002030,CUST_0285,2025-03-26 13:00:00,Email,FLASH20,Beauty,East,0,0,4,1,249,1,85.29,0.25,21.32,1,0,0.0,54.27,0.0
DEMO_002031,CUST_0462,2025-03-26 14:00:00,Social,LOYALTY,Home,North,1,1,5,1,209,0,153.45,0.2,30.69,1,1,122.76,77.41,45.35
DEMO_002032,CUST_0147,2025-03-26 15:00:00,Email,SUMMER15,Beauty,North,1,0,2,1,231,1,171.25,0.15,25.69,1,1,145.56,84.16,61.4
DEMO_002033,CUST_0075,2025-03-26 16:00:00,PPC,FLASH20,Sports,West,1,5,8,0,241,1,85.5,0.2,17.1,1,1,68.4,50.33,18.07
DEMO_002034,CUST_0564,2025-03-26 17:00:00,Email,LOYALTY,Beauty,South,0,2,2,0,197,1,47.81,0.15,7.17,1,1,40.64,27.4,13.24
DEMO_002035,CUST_0821,2025-03-26 18:00:00,Email,WELCOME10,Fashion,South,1,0,3,0,200,0,172.01,0.0,0.0,0,1,172.01,105.92,66.09
DEMO_002036,CUST_0704,2025-03-26 19:00:00,Organic,FLASH20,Sports,East,0,1,4,1,331,1,148.83,0.0,0.0,0,0,0.0,70.99,0.0
DEMO_002037,CUST_0486,2025-03-26 20:00:00,Organic,LOYALTY,Fashion,South,1,1,6,1,184,0,163.85,0.0,0.0,0,0,0.0,84.51,0.0
DEMO_002038,CUST_0033,2025-03-26 21:00:00,PPC,SUMMER15,Home,West,0,3,7,1,262,1,114.52,0.0,0.0,0,0,0.0,69.24,0.0
DEMO_002039,CUST_0822,2025-03-26 22:00:00,Email,FLASH20,Home,East,1,7,10,1,126,0,172.99,0.2,34.6,1,1,138.39,102.19,36.2
DEMO_002040,CUST_0374,2025-03-26 23:00:00,PPC,LOYALTY,Sports,South,0,0,5,0,187,1,83.61,0.0,0.0,0,0,0.0,44.33,0.0
DEMO_002041,CUST_0241,2025-03-27 00:00:00,PPC,WELCOME10,Fashion,South,1,1,4,0,151,1,103.13,0.05,5.16,1,0,0.0,49.92,0.0
DEMO_002042,CUST_0743,2025-03-27 01:00:00,Social,LOYALTY,Sports,West,1,2,6,0,155,0,70.03,0.05,3.5,1,0,0.0,45.33,0.0
DEMO_002043,CUST_0621,2025-03-27 02:00:00,Organic,SUMMER15,Fashion,East,0,1,6,0,89,0,188.83,0.0,0.0,0,0,0.0,121.07,0.0
DEMO_002044,CUST_0624,2025-03-27 03:00:00,Organic,SUMMER15,Sports,West,0,1,3,0,129,0,109.83,0.25,27.46,1,1,82.37,53.12,29.25
DEMO_002045,CUST_0231,2025-03-27 04:00:00,Organic,LOYALTY,Home,South,1,2,5,1,295,0,124.5,0.0,0.0,0,0,0.0,77.48,0.0
DEMO_002046,CUST_0826,2025-03-27 05:00:00,Direct,WELCOME10,Beauty,North,0,2,5,0,102,5,136.32,0.0,0.0,0,1,136.32,65.79,70.53
DEMO_002047,CUST_0377,2025-03-27 06:00:00,Social,WELCOME10,Home,West,1,1,7,0,48,0,100.75,0.15,15.11,1,0,0.0,55.8,0.0
DEMO_002048,CUST_0442,2025-03-27 07:00:00,Organic,FLASH20,Sports,North,1,3,6,1,316,1,162.4,0.0,0.0,0,0,0.0,90.49,0.0
DEMO_002049,CUST_0625,2025-03-27 08:00:00,Organic,RETARGET,Beauty,West,0,0,6,0,564,3,236.54,0.2,47.31,1,0,0.0,128.3,0.0
DEMO_002050,CUST_0549,2025-03-27 09:00:00,Email,WELCOME10,Sports,East,0,1,2,0,124,3,174.31,0.05,8.72,1,1,165.59,92.16,73.43
DEMO_002051,CUST_0143,2025-03-27 10:00:00,Direct,LOYALTY,Beauty,North,1,3,10,1,131,0,51.65,0.0,0.0,0,1,51.65,28.8,22.85
DEMO_002052,CUST_0251,2025-03-27 11:00:00,PPC,WELCOME10,Sports,West,0,1,6,1,539,3,117.85,0.15,17.68,1,0,0.0,72.32,0.0
DEMO_002053,CUST_0300,2025-03-27 12:00:00,PPC,FLASH20,Home,North,1,2,6,0,44,0,120.28,0.0,0.0,0,0,0.0,63.28,0.0
DEMO_002054,CUST_0789,2025-03-27 13:00:00,Direct,FLASH20,Beauty,South,0,1,7,1,307,3,196.18,0.25,49.04,1,1,147.14,114.46,32.68
DEMO_002055,CUST_0595,2025-03-27 14:00:00,Social,FLASH20,Home,South,0,0,2,0,115,0,87.61,0.0,0.0,0,0,0.0,46.65,0.0
DEMO_002056,CUST_0305,2025-03-27 15:00:00,Email,WELCOME10,Beauty,East,0,1,6,1,606,1,70.23,0.1,7.02,1,1,63.21,47.29,15.92
DEMO_002057,CUST_0612,2025-03-27 16:00:00,Email,LOYALTY,Fashion,East,0,0,2,0,170,1,163.37,0.0,0.0,0,0,0.0,99.21,0.0
DEMO_002058,CUST_0615,2025-03-27 17:00:00,Email,SUMMER15,Sports,East,1,4,4,0,130,0,111.2,0.15,16.68,1,0,0.0,71.84,0.0
DEMO_002059,CUST_0328,2025-03-27 18:00:00,Organic,LOYALTY,Electronics,South,0,0,5,1,66,1,84.72,0.0,0.0,0,0,0.0,46.54,0.0
DEMO_002060,CUST_0335,2025-03-27 19:00:00,Email,LOYALTY,Beauty,East,1,4,7,1,357,1,99.78,0.15,14.97,1,0,0.0,50.78,0.0
DEMO_002061,CUST_0744,2025-03-27 20:00:00,Direct,FLASH20,Fashion,North,1,1,7,0,295,1,59.44,0.0,0.0,0,1,59.44,27.83,31.61
DEMO_002062,CUST_0467,2025-03-27 21:00:00,Direct,SUMMER15,Electronics,East,0,1,3,0,394,1,121.09,0.0,0.0,0,0,0.0,77.25,0.0
DEMO_002063,CUST_0124,2025-03-27 22:00:00,Organic,LOYALTY,Beauty,North,0,2,5,0,220,2,97.84,0.1,9.78,1,1,88.06,59.74,28.32
DEMO_002064,CUST_0599,2025-03-27 23:00:00,Organic,RETARGET,Fashion,North,1,0,7,1,209,2,142.57,0.25,35.64,1,0,0.0,91.09,0.0
DEMO_002065,CUST_0491,2025-03-28 00:00:00,PPC,RETARGET,Electronics,East,1,2,2,0,355,0,102.29,0.2,20.46,1,0,0.0,62.01,0.0
DEMO_002066,CUST_0423,2025-03-28 01:00:00,Email,RETARGET,Beauty,North,1,0,5,1,191,2,113.97,0.15,17.1,1,0,0.0,52.28,0.0
DEMO_002067,CUST_0604,2025-03-28 02:00:00,Social,SUMMER15,Electronics,West,0,1,6,1,122,4,91.39,0.15,13.71,1,0,0.0,50.06,0.0
DEMO_002068,CUST_0755,2025-03-28 03:00:00,Email,FLASH20,Beauty,North,1,4,2,0,252,0,100.03,0.0,0.0,0,0,0.0,52.64,0.0
DEMO_002069,CUST_0275,2025-03-28 04:00:00,Email,SUMMER15,Sports,North,0,1,1,1,382,2,67.46,0.0,0.0,0,0,0.0,37.08,0.0
DEMO_002070,CUST_0349,2025-03-28 05:00:00,PPC,RETARGET,Sports,West,1,1,7,1,111,1,178.48,0.2,35.7,1,0,0.0,107.74,0.0
DEMO_002071,CUST_0157,2025-03-28 06:00:00,Email,RETARGET,Electronics,North,0,1,5,0,210,1,110.08,0.15,16.51,1,0,0.0,63.87,0.0
DEMO_002072,CUST_0539,2025-03-28 07:00:00,PPC,RETARGET,Sports,West,1,3,4,0,308,0,45.83,0.0,0.0,0,0,0.0,27.32,0.0
DEMO_002073,CUST_0335,2025-03-28 08:00:00,Social,WELCOME10,Fashion,South,0,0,2,1,183,1,54.96,0.25,13.74,1,0,0.0,27.39,0.0
DEMO_002074,CUST_0285,2025-03-28 09:00:00,Social,SUMMER15,Sports,West,1,3,7,1,535,2,178.91,0.0,0.0,0,0,0.0,100.93,0.0
DEMO_002075,CUST_0580,2025-03-28 10:00:00,Organic,LOYALTY,Beauty,West,0,0,5,1,174,0,110.01,0.1,11.0,1,0,0.0,55.45,0.0
DEMO_002076,CUST_0339,2025-03-28 11:00:00,Direct,LOYALTY,Electronics,North,1,3,3,0,124,1,111.17,0.0,0.0,0,0,0.0,63.1,0.0
