customer_id,base_value,final_value,discount_amount,discount_percentage,discount_exposure,conversion,profit_margin,dwell_time_seconds,price_comparison_tabs,product_views,cart_added,ground_truth_persona
CUST_83794,4336.91,3903.22,433.69,0.1,1,1,2168.46,45,1,3,1,sure_thing
CUST_92152,5281.64,0.0,0.0,0.0,0,0,0.0,528,7,12,1,persuadable
CUST_36734,4893.48,0.0,0.0,0.0,0,0,0.0,47,1,1,0,lost_cause
CUST_16371,3650.91,2738.18,912.73,0.25,1,1,1277.82,376,7,8,0,persuadable
CUST_36069,5025.9,5025.9,0.0,0.0,0,1,3015.54,26,0,1,1,sure_thing
CUST_89905,7732.21,0.0,0.0,0.0,1,0,0.0,118,2,3,1,sleeping_dog
CUST_22910,2839.11,0.0,0.0,0.0,0,0,0.0,16,2,2,0,lost_cause
CUST_83479,5756.4,0.0,0.0,0.0,1,0,0.0,57,1,1,0,lost_cause
CUST_87735,1782.08,1782.08,0.0,0.0,0,1,1069.25,132,2,5,1,sleeping_dog
CUST_91264,1931.71,0.0,0.0,0.0,0,0,0.0,389,6,13,0,persuadable
CUST_33275,5086.88,0.0,0.0,0.0,1,0,0.0,175,2,2,1,sleeping_dog
CUST_82274,2182.1,1854.78,327.32,0.15,1,1,981.94,118,0,3,1,sure_thing
CUST_91449,1645.25,0.0,0.0,0.0,0,0,0.0,422,7,13,0,persuadable
CUST_70004,2614.83,2091.86,522.97,0.2,1,1,1045.93,62,0,2,1,sure_thing
CUST_72981,5171.52,5171.52,0.0,0.0,0,1,3102.91,14,1,1,1,sure_thing
CUST_94659,6071.72,6071.72,0.0,0.0,0,1,3643.03,41,1,2,1,sure_thing
CUST_64553,2816.11,0.0,0.0,0.0,0,0,0.0,36,1,2,0,lost_cause
CUST_58447,5843.69,0.0,0.0,0.0,0,0,0.0,51,1,1,0,lost_cause
CUST_44529,2686.1,0.0,0.0,0.0,0,0,0.0,33,0,1,0,lost_cause
CUST_85703,5487.47,5487.47,0.0,0.0,0,1,3292.48,53,1,2,1,sure_thing
CUST_86090,4177.74,0.0,0.0,0.0,1,0,0.0,48,2,2,0,lost_cause
CUST_27260,5749.7,0.0,0.0,0.0,1,0,0.0,58,1,2,0,lost_cause
CUST_13812,7967.84,6772.66,1195.18,0.15,1,1,3585.52,207,6,9,1,persuadable
CUST_38024,7595.81,0.0,0.0,0.0,0,0,0.0,45,1,2,0,lost_cause
CUST_68656,1527.83,0.0,0.0,0.0,0,0,0.0,327,7,10,0,persuadable
CUST_37285,7255.35,6529.81,725.54,0.1,1,1,3627.67,274,6,4,1,persuadable
CUST_11605,1932.19,0.0,0.0,0.0,0,0,0.0,24,0,1,0,lost_cause
CUST_81158,7694.8,6925.32,769.48,0.1,1,1,3847.4,539,5,10,1,persuadable
CUST_82303,3331.87,2998.68,333.19,0.1,1,1,1665.93,333,4,14,0,persuadable
CUST_37139,3983.23,0.0,0.0,0.0,0,0,0.0,10,0,1,0,lost_cause
CUST_87149,2095.65,0.0,0.0,0.0,1,0,0.0,55,2,2,0,lost_cause
CUST_66138,2229.77,2229.77,0.0,0.0,0,1,1337.86,71,1,3,1,sure_thing
CUST_86125,6223.81,5290.24,933.57,0.15,1,1,2800.72,118,0,3,1,sure_thing
CUST_23918,7638.16,7638.16,0.0,0.0,0,1,4582.9,86,0,2,1,sure_thing
CUST_95655,5469.87,0.0,0.0,0.0,0,0,0.0,57,0,1,0,lost_cause
CUST_37446,6153.03,4922.42,1230.61,0.2,1,1,2461.21,235,7,5,0,persuadable
CUST_23046,6452.8,6452.8,0.0,0.0,0,1,3871.68,34,1,2,1,sure_thing
CUST_34818,3208.29,3208.29,0.0,0.0,0,1,1924.97,64,3,3,1,sleeping_dog
CUST_14324,1793.99,1614.59,179.4,0.1,1,1,896.99,393,3,8,1,persuadable
CUST_86323,1512.17,1134.13,378.04,0.25,1,1,529.26,58,1,1,1,sure_thing
CUST_19111,3779.22,0.0,0.0,0.0,0,0,0.0,302,3,12,0,persuadable
CUST_48110,3069.52,0.0,0.0,0.0,1,0,0.0,18,1,2,0,lost_cause
CUST_26389,1905.07,1524.06,381.01,0.2,1,1,762.03,46,0,3,1,sure_thing
CUST_51427,2666.93,2400.24,266.69,0.1,1,1,1333.47,339,3,10,1,persuadable
CUST_89579,2309.24,0.0,0.0,0.0,1,0,0.0,30,1,2,0,lost_cause
CUST_38746,7446.71,0.0,0.0,0.0,0,0,0.0,165,5,8,0,persuadable
CUST_97886,2411.74,1929.39,482.35,0.2,1,1,964.69,122,6,10,0,persuadable
CUST_10117,4994.72,3746.04,1248.68,0.25,1,1,1748.15,452,6,5,1,persuadable
CUST_94471,5355.19,4551.91,803.28,0.15,1,1,2409.83,84,1,3,1,sure_thing
CUST_23234,5032.68,4529.41,503.27,0.1,1,1,2516.34,84,0,3,1,sure_thing
CUST_63441,2143.87,0.0,0.0,0.0,0,0,0.0,353,7,4,0,persuadable
CUST_10846,3572.19,2679.14,893.05,0.25,1,1,1250.26,98,0,1,1,sure_thing
CUST_20954,1833.26,1833.26,0.0,0.0,0,1,1099.96,71,0,2,1,sure_thing
CUST_89239,4071.85,0.0,0.0,0.0,1,0,0.0,42,1,2,0,lost_cause
CUST_56514,2725.89,0.0,0.0,0.0,1,0,0.0,202,2,3,1,sleeping_dog
CUST_98236,5150.61,0.0,0.0,0.0,0,0,0.0,31,2,2,0,lost_cause
CUST_16469,6003.25,0.0,0.0,0.0,1,0,0.0,36,2,2,0,lost_cause
CUST_40105,4958.78,4958.78,0.0,0.0,0,1,2975.27,18,0,1,1,sure_thing
CUST_52101,4322.54,4322.54,0.0,0.0,0,1,2593.52,137,1,4,1,sleeping_dog
CUST_74323,4017.67,3615.9,401.77,0.1,1,1,2008.83,30,0,1,1,sure_thing
CUST_68067,6971.0,0.0,0.0,0.0,1,0,0.0,189,1,3,1,sleeping_dog
CUST_59376,2925.89,2925.89,0.0,0.0,0,1,1755.53,191,2,4,1,sleeping_dog
CUST_55587,6272.42,0.0,0.0,0.0,1,0,0.0,52,2,2,0,lost_cause
CUST_46976,6423.64,0.0,0.0,0.0,1,0,0.0,89,1,5,1,sleeping_dog
CUST_77584,4224.8,0.0,0.0,0.0,1,0,0.0,16,0,2,0,lost_cause
CUST_88477,3432.45,3089.21,343.24,0.1,1,1,1716.23,401,4,5,1,persuadable
CUST_52533,4558.52,0.0,0.0,0.0,0,0,0.0,559,4,11,0,persuadable
CUST_11828,2105.89,0.0,0.0,0.0,1,0,0.0,21,0,1,0,lost_cause
CUST_11917,1798.55,1528.77,269.78,0.15,1,1,809.35,105,1,1,1,sure_thing
CUST_30618,2225.42,0.0,0.0,0.0,0,0,0.0,17,2,2,0,lost_cause
CUST_42254,2716.44,0.0,0.0,0.0,1,0,0.0,148,3,4,1,sleeping_dog
CUST_57362,4777.15,4060.58,716.57,0.15,1,1,2149.72,46,0,1,1,sure_thing
CUST_30128,7019.39,0.0,0.0,0.0,0,0,0.0,42,2,1,0,lost_cause
CUST_69383,3031.68,0.0,0.0,0.0,1,0,0.0,27,1,2,0,lost_cause
CUST_75545,7578.55,0.0,0.0,0.0,0,0,0.0,29,2,2,0,lost_cause
CUST_92180,7706.9,7706.9,0.0,0.0,0,1,4624.14,119,3,5,1,sleeping_dog
CUST_97958,7732.88,6186.3,1546.58,0.2,1,1,3093.15,260,6,10,1,persuadable
CUST_19865,6944.16,6944.16,0.0,0.0,0,1,4166.5,122,2,5,1,sleeping_dog
CUST_12219,3864.86,0.0,0.0,0.0,1,0,0.0,54,1,2,0,lost_cause
CUST_49809,1972.45,1479.34,493.11,0.25,1,1,690.36,49,1,1,1,sure_thing
CUST_15287,5197.32,0.0,0.0,0.0,0,0,0.0,127,3,5,0,persuadable
CUST_44387,5131.43,0.0,0.0,0.0,0,0,0.0,40,0,1,0,lost_cause
CUST_18512,7024.84,5268.63,1756.21,0.25,1,1,2458.69,55,1,3,1,sure_thing
CUST_11342,7973.94,0.0,0.0,0.0,0,0,0.0,44,0,1,0,lost_cause
CUST_73076,4803.02,0.0,0.0,0.0,0,0,0.0,55,1,1,0,lost_cause
CUST_29216,3743.83,3743.83,0.0,0.0,0,1,2246.3,104,0,2,1,sure_thing
CUST_89767,2708.36,0.0,0.0,0.0,0,0,0.0,24,0,2,0,lost_cause
CUST_36614,1531.2,0.0,0.0,0.0,1,0,0.0,33,2,2,0,lost_cause
CUST_46258,4809.24,4087.85,721.39,0.15,1,1,2164.15,473,7,7,1,persuadable
CUST_52078,5110.87,5110.87,0.0,0.0,0,1,3066.52,95,0,2,1,sure_thing
CUST_93524,6862.1,6175.89,686.21,0.1,1,1,3431.05,115,0,2,1,sure_thing
CUST_22219,4779.75,0.0,0.0,0.0,0,0,0.0,371,5,12,0,persuadable
CUST_10235,7457.04,0.0,0.0,0.0,1,0,0.0,57,0,1,0,lost_cause
CUST_52929,5582.54,4466.03,1116.51,0.2,1,1,2233.01,94,0,3,1,sure_thing
CUST_77444,6962.19,0.0,0.0,0.0,1,0,0.0,52,1,2,0,lost_cause
CUST_18567,2463.96,2463.96,0.0,0.0,0,1,1478.38,116,0,1,1,sure_thing
CUST_80792,7059.68,6000.73,1058.95,0.15,1,1,3176.86,187,7,4,0,persuadable
CUST_75441,5888.44,0.0,0.0,0.0,0,0,0.0,33,0,1,0,lost_cause
CUST_94555,2606.51,0.0,0.0,0.0,1,0,0.0,48,1,1,0,lost_cause
CUST_83698,2733.46,2186.77,546.69,0.2,1,1,1093.39,16,1,1,1,sure_thing
CUST_15415,7522.25,6017.8,1504.45,0.2,1,1,3008.9,482,3,12,0,persuadable
CUST_46159,1709.4,1709.4,0.0,0.0,0,1,1025.64,83,0,3,1,sure_thing
CUST_53925,4506.48,3379.86,1126.62,0.25,1,1,1577.27,375,6,6,0,persuadable
CUST_15951,3537.59,0.0,0.0,0.0,1,0,0.0,54,0,1,0,lost_cause
CUST_97388,5823.0,4658.4,1164.6,0.2,1,1,2329.2,44,0,1,1,sure_thing
CUST_18007,6957.59,5218.19,1739.4,0.25,1,1,2435.15,298,7,7,0,persuadable
CUST_51832,3842.46,0.0,0.0,0.0,0,0,0.0,391,6,8,1,persuadable
CUST_68596,4274.86,0.0,0.0,0.0,0,0,0.0,21,0,2,0,lost_cause
CUST_40523,7882.47,0.0,0.0,0.0,1,0,0.0,117,1,3,1,sleeping_dog
CUST_98861,6595.46,6595.46,0.0,0.0,0,1,3957.28,88,1,1,1,sure_thing
CUST_96740,7331.83,0.0,0.0,0.0,0,0,0.0,53,0,1,0,lost_cause
CUST_25524,4351.95,3916.75,435.2,0.1,1,1,2175.97,153,3,4,0,persuadable
CUST_29282,3021.5,0.0,0.0,0.0,0,0,0.0,576,5,8,0,persuadable
CUST_33930,4177.11,0.0,0.0,0.0,0,0,0.0,42,1,1,0,lost_cause
CUST_10077,6154.6,0.0,0.0,0.0,1,0,0.0,23,0,1,0,lost_cause
CUST_30611,2211.3,0.0,0.0,0.0,1,0,0.0,72,2,4,1,sleeping_dog
CUST_26984,3258.05,0.0,0.0,0.0,0,0,0.0,10,2,2,0,lost_cause
CUST_24060,1803.13,0.0,0.0,0.0,0,0,0.0,472,5,10,0,persuadable
CUST_92985,4310.26,0.0,0.0,0.0,1,0,0.0,23,2,2,0,lost_cause
CUST_94056,6878.4,6190.56,687.84,0.1,1,1,3439.2,206,6,7,1,persuadable
CUST_53303,1660.31,0.0,0.0,0.0,1,0,0.0,31,0,2,0,lost_cause
CUST_69207,5889.6,0.0,0.0,0.0,0,0,0.0,315,7,10,0,persuadable
CUST_85046,7561.22,0.0,0.0,0.0,0,0,0.0,30,1,2,0,lost_cause
CUST_39287,3040.03,3040.03,0.0,0.0,0,1,1824.02,28,0,1,1,sure_thing
CUST_49711,6008.63,5107.34,901.29,0.15,1,1,2703.89,29,1,1,1,sure_thing
CUST_21954,7838.16,0.0,0.0,0.0,0,0,0.0,54,1,1,0,lost_cause
CUST_83340,7754.81,7754.81,0.0,0.0,0,1,4652.89,31,0,2,1,sure_thing
CUST_82101,3027.04,2724.34,302.7,0.1,1,1,1513.52,440,7,9,0,persuadable
CUST_81520,2152.15,1614.11,538.04,0.25,1,1,753.25,57,1,1,1,sure_thing
CUST_97062,2463.84,2463.84,0.0,0.0,0,1,1478.3,76,1,2,1,sure_thing
CUST_28574,6063.23,6063.23,0.0,0.0,0,1,3637.94,94,1,2,1,sure_thing
CUST_19184,6217.43,4973.94,1243.49,0.2,1,1,2486.97,43,1,2,1,sure_thing
CUST_29096,5882.54,0.0,0.0,0.0,0,0,0.0,52,2,1,0,lost_cause
CUST_77728,3684.51,2947.61,736.9,0.2,1,1,1473.81,361,3,8,0,persuadable
CUST_44016,2603.55,2603.55,0.0,0.0,0,1,1562.13,161,3,3,1,sleeping_dog
CUST_21246,5274.95,0.0,0.0,0.0,0,0,0.0,50,2,1,0,lost_cause
CUST_55558,4643.92,0.0,0.0,0.0,0,0,0.0,414,7,11,0,persuadable
CUST_28381,6237.42,0.0,0.0,0.0,0,0,0.0,32,2,2,0,lost_cause
CUST_46455,4368.84,0.0,0.0,0.0,0,0,0.0,313,7,14,1,persuadable
CUST_14018,3701.16,0.0,0.0,0.0,1,0,0.0,38,0,1,0,lost_cause
CUST_21302,3407.61,0.0,0.0,0.0,0,0,0.0,532,7,14,0,persuadable
CUST_77506,2874.56,2587.1,287.46,0.1,1,1,1437.28,439,4,10,1,persuadable
CUST_51157,3227.35,0.0,0.0,0.0,1,0,0.0,37,0,1,0,lost_cause
CUST_64917,2116.4,0.0,0.0,0.0,1,0,0.0,27,1,2,0,lost_cause
CUST_93122,3754.57,0.0,0.0,0.0,1,0,0.0,49,1,1,0,lost_cause
CUST_34519,1737.7,0.0,0.0,0.0,0,0,0.0,312,4,8,0,persuadable
CUST_97487,2711.69,0.0,0.0,0.0,1,0,0.0,58,0,2,0,lost_cause
CUST_66819,6354.01,0.0,0.0,0.0,0,0,0.0,471,5,8,0,persuadable
CUST_90910,3615.55,0.0,0.0,0.0,0,0,0.0,243,4,8,0,persuadable
CUST_81324,5843.54,4382.66,1460.88,0.25,1,1,2045.24,33,1,3,1,sure_thing
CUST_15408,6159.75,0.0,0.0,0.0,0,0,0.0,25,0,2,0,lost_cause
CUST_69379,5277.7,4222.16,1055.54,0.2,1,1,2111.08,69,0,3,1,sure_thing
CUST_35053,7731.54,6958.39,773.15,0.1,1,1,3865.77,503,6,5,0,persuadable
CUST_19446,1639.36,0.0,0.0,0.0,0,0,0.0,32,2,1,0,lost_cause
CUST_10922,6301.24,4725.93,1575.31,0.25,1,1,2205.43,48,1,3,1,sure_thing
CUST_61356,7732.11,5799.08,1933.03,0.25,1,1,2706.24,79,1,2,1,sure_thing
CUST_20789,7104.77,7104.77,0.0,0.0,0,1,4262.86,33,0,1,1,sure_thing
CUST_76656,2591.3,0.0,0.0,0.0,0,0,0.0,5,1,1,0,lost_cause
CUST_54028,3624.33,2899.46,724.87,0.2,1,1,1449.73,240,7,10,0,persuadable
CUST_74484,2620.94,0.0,0.0,0.0,0,0,0.0,387,5,4,0,persuadable
CUST_42154,5408.5,0.0,0.0,0.0,0,0,0.0,28,1,2,0,lost_cause
CUST_92870,6129.22,0.0,0.0,0.0,0,0,0.0,23,2,2,0,lost_cause
CUST_12336,3560.98,3026.83,534.15,0.15,1,1,1602.44,174,6,5,0,persuadable
CUST_77779,5006.79,0.0,0.0,0.0,0,0,0.0,34,0,1,0,lost_cause
CUST_29029,5990.98,0.0,0.0,0.0,0,0,0.0,49,0,2,0,lost_cause
CUST_69201,4238.71,0.0,0.0,0.0,0,0,0.0,17,2,2,0,lost_cause
CUST_42265,7051.1,7051.1,0.0,0.0,0,1,4230.66,68,1,3,1,sure_thing
CUST_53872,6515.07,0.0,0.0,0.0,1,0,0.0,24,0,1,0,lost_cause
CUST_56197,1920.33,1632.28,288.05,0.15,1,1,864.15,187,7,10,0,persuadable
CUST_65180,5537.31,4152.98,1384.33,0.25,1,1,1938.06,257,6,4,0,persuadable
CUST_33710,3029.62,2272.22,757.4,0.25,1,1,1060.37,302,4,14,0,persuadable
CUST_39486,5123.87,5123.87,0.0,0.0,0,1,3074.32,69,1,2,1,sure_thing
CUST_81907,7719.77,6947.79,771.98,0.1,1,1,3859.88,115,0,2,1,sure_thing
CUST_81895,7213.9,0.0,0.0,0.0,0,0,0.0,54,0,2,0,lost_cause
CUST_74435,4129.36,4129.36,0.0,0.0,0,1,2477.62,111,0,3,1,sure_thing
CUST_50631,3394.84,2546.13,848.71,0.25,1,1,1188.19,565,3,8,0,persuadable
CUST_30103,3023.64,2721.28,302.36,0.1,1,1,1511.82,441,3,13,0,persuadable
CUST_74772,4961.35,4961.35,0.0,0.0,0,1,2976.81,51,1,1,1,sure_thing
CUST_24382,2242.61,2242.61,0.0,0.0,0,1,1345.57,127,1,5,1,sleeping_dog
CUST_94291,5070.29,4563.26,507.03,0.1,1,1,2535.14,84,0,2,1,sure_thing
CUST_13756,1508.67,1357.8,150.87,0.1,1,1,754.33,166,7,12,0,persuadable
CUST_30609,3605.02,0.0,0.0,0.0,0,0,0.0,412,4,12,1,persuadable
CUST_26478,2929.57,2929.57,0.0,0.0,0,1,1757.74,87,0,2,1,sure_thing
CUST_49666,7812.92,5859.69,1953.23,0.25,1,1,2734.52,49,0,3,1,sure_thing
CUST_85683,6227.08,0.0,0.0,0.0,0,0,0.0,33,1,1,0,lost_cause
CUST_81315,3772.75,0.0,0.0,0.0,1,0,0.0,182,3,5,1,sleeping_dog
CUST_87834,2103.49,1577.62,525.87,0.25,1,1,736.22,74,0,1,1,sure_thing
CUST_24153,4859.2,0.0,0.0,0.0,1,0,0.0,40,2,2,0,lost_cause
CUST_86325,2887.41,0.0,0.0,0.0,1,0,0.0,9,1,1,0,lost_cause
CUST_22999,4986.79,0.0,0.0,0.0,1,0,0.0,21,0,2,0,lost_cause
CUST_65318,6929.86,6236.87,692.99,0.1,1,1,3464.93,122,7,13,0,persuadable
CUST_10814,5502.65,4402.12,1100.53,0.2,1,1,2201.06,551,7,6,0,persuadable
CUST_86077,5619.62,4214.72,1404.9,0.25,1,1,1966.87,534,3,9,1,persuadable
CUST_12443,5016.7,0.0,0.0,0.0,1,0,0.0,38,0,2,0,lost_cause
CUST_85993,7527.23,0.0,0.0,0.0,0,0,0.0,55,0,1,0,lost_cause
CUST_85916,7557.37,6423.76,1133.61,0.15,1,1,3400.81,50,0,1,1,sure_thing
CUST_83319,4832.7,3866.16,966.54,0.2,1,1,1933.08,208,6,7,0,persuadable
CUST_27368,3487.44,0.0,0.0,0.0,0,0,0.0,14,0,2,0,lost_cause
CUST_25328,4487.32,0.0,0.0,0.0,0,0,0.0,10,2,2,0,lost_cause
CUST_66942,2712.63,0.0,0.0,0.0,1,0,0.0,199,2,5,1,sleeping_dog
CUST_37306,5636.24,0.0,0.0,0.0,0,0,0.0,52,2,2,0,lost_cause
CUST_95451,4750.6,0.0,0.0,0.0,0,0,0.0,193,6,11,0,persuadable
CUST_49915,2171.45,0.0,0.0,0.0,0,0,0.0,7,0,1,0,lost_cause
CUST_47219,2784.71,0.0,0.0,0.0,1,0,0.0,50,1,1,0,lost_cause
CUST_90879,4617.61,4617.61,0.0,0.0,0,1,2770.57,95,0,3,1,sure_thing
CUST_74644,7269.33,6178.93,1090.4,0.15,1,1,3271.2,579,7,13,0,persuadable
CUST_70279,5181.54,0.0,0.0,0.0,0,0,0.0,17,2,1,0,lost_cause
CUST_63028,5929.98,5929.98,0.0,0.0,0,1,3557.99,41,0,2,1,sure_thing
CUST_10126,3703.69,0.0,0.0,0.0,1,0,0.0,28,2,1,0,lost_cause
CUST_62329,5214.17,0.0,0.0,0.0,0,0,0.0,10,1,1,0,lost_cause
CUST_37632,4407.97,0.0,0.0,0.0,1,0,0.0,231,2,3,1,sleeping_dog
CUST_75310,5784.34,5784.34,0.0,0.0,0,1,3470.6,108,1,1,1,sure_thing
CUST_65176,1828.74,1371.56,457.18,0.25,1,1,640.06,324,6,9,0,persuadable
CUST_96066,4706.45,0.0,0.0,0.0,1,0,0.0,47,2,2,0,lost_cause
CUST_54327,3423.95,2739.16,684.79,0.2,1,1,1369.58,375,6,14,0,persuadable
CUST_78904,3620.2,0.0,0.0,0.0,0,0,0.0,46,2,1,0,lost_cause
CUST_13797,7745.96,0.0,0.0,0.0,1,0,0.0,24,2,2,0,lost_cause
CUST_57882,2687.52,2015.64,671.88,0.25,1,1,940.63,76,1,3,1,sure_thing
CUST_23718,3523.09,2642.32,880.77,0.25,1,1,1233.08,543,6,14,0,persuadable
CUST_44560,4814.3,0.0,0.0,0.0,0,0,0.0,274,7,5,0,persuadable
CUST_86589,7109.68,0.0,0.0,0.0,0,0,0.0,154,6,8,1,persuadable
CUST_32116,4208.36,0.0,0.0,0.0,1,0,0.0,35,0,2,0,lost_cause
CUST_46244,6335.12,0.0,0.0,0.0,1,0,0.0,41,0,2,0,lost_cause
CUST_11645,7066.43,0.0,0.0,0.0,1,0,0.0,29,2,2,0,lost_cause
CUST_57523,3515.11,0.0,0.0,0.0,1,0,0.0,27,2,1,0,lost_cause
CUST_29256,4052.88,3242.3,810.58,0.2,1,1,1621.15,243,7,6,0,persuadable
CUST_63173,3817.62,0.0,0.0,0.0,0,0,0.0,42,2,1,0,lost_cause
CUST_47430,6913.56,0.0,0.0,0.0,1,0,0.0,29,1,2,0,lost_cause
CUST_49282,1788.25,0.0,0.0,0.0,1,0,0.0,27,0,1,0,lost_cause
CUST_73374,3504.74,0.0,0.0,0.0,1,0,0.0,7,1,1,0,lost_cause
CUST_78244,5916.16,0.0,0.0,0.0,0,0,0.0,239,3,6,1,persuadable
CUST_21694,5175.38,0.0,0.0,0.0,0,0,0.0,9,0,2,0,lost_cause
CUST_66264,4335.88,4335.88,0.0,0.0,0,1,2601.53,23,1,2,1,sure_thing
CUST_85060,5009.66,3757.24,1252.42,0.25,1,1,1753.38,191,7,10,0,persuadable
CUST_67545,2784.3,2227.44,556.86,0.2,1,1,1113.72,558,7,11,0,persuadable
CUST_49224,4299.66,0.0,0.0,0.0,1,0,0.0,107,1,4,1,sleeping_dog
CUST_23224,4761.07,0.0,0.0,0.0,1,0,0.0,40,1,2,0,lost_cause
CUST_50738,7357.73,0.0,0.0,0.0,0,0,0.0,33,1,1,0,lost_cause
CUST_35150,3195.43,0.0,0.0,0.0,0,0,0.0,52,1,1,0,lost_cause
CUST_73731,7140.89,0.0,0.0,0.0,0,0,0.0,52,1,1,0,lost_cause
CUST_59688,5687.57,0.0,0.0,0.0,0,0,0.0,40,0,2,0,lost_cause
CUST_83509,1632.22,1224.16,408.06,0.25,1,1,571.27,123,6,11,0,persuadable
CUST_18577,6210.1,0.0,0.0,0.0,0,0,0.0,347,4,5,0,persuadable
CUST_18070,1731.09,1557.98,173.11,0.1,1,1,865.54,89,0,2,1,sure_thing
CUST_18666,7982.98,0.0,0.0,0.0,1,0,0.0,9,0,2,0,lost_cause
CUST_67761,7172.14,0.0,0.0,0.0,0,0,0.0,42,2,2,0,lost_cause
CUST_46368,3432.73,2917.82,514.91,0.15,1,1,1544.73,579,6,4,1,persuadable
CUST_16783,3173.17,2855.85,317.32,0.1,1,1,1586.58,40,0,3,1,sure_thing
CUST_51914,3979.37,0.0,0.0,0.0,1,0,0.0,31,0,2,0,lost_cause
CUST_80507,3815.09,3815.09,0.0,0.0,0,1,2289.05,105,1,2,1,sure_thing
CUST_89026,3920.2,0.0,0.0,0.0,0,0,0.0,6,1,1,0,lost_cause
CUST_77526,3568.8,0.0,0.0,0.0,1,0,0.0,66,3,5,1,sleeping_dog
CUST_80835,5537.37,0.0,0.0,0.0,0,0,0.0,247,7,9,0,persuadable
CUST_55765,2567.71,1925.78,641.93,0.25,1,1,898.7,10,0,2,1,sure_thing
CUST_29956,6998.88,0.0,0.0,0.0,1,0,0.0,56,0,1,0,lost_cause
CUST_97895,6780.62,0.0,0.0,0.0,0,0,0.0,21,2,1,0,lost_cause
CUST_56240,4597.14,0.0,0.0,0.0,0,0,0.0,146,6,5,0,persuadable
CUST_47148,7042.74,7042.74,0.0,0.0,0,1,4225.64,75,2,2,1,sleeping_dog
CUST_14757,3106.44,2329.83,776.61,0.25,1,1,1087.25,91,0,3,1,sure_thing
CUST_29097,1614.18,0.0,0.0,0.0,0,0,0.0,237,3,9,0,persuadable
CUST_20395,5524.85,0.0,0.0,0.0,0,0,0.0,54,1,2,0,lost_cause
CUST_26241,4476.41,0.0,0.0,0.0,0,0,0.0,44,2,1,0,lost_cause
CUST_37696,5186.57,3889.93,1296.64,0.25,1,1,1815.3,56,1,1,1,sure_thing
CUST_80480,7345.71,0.0,0.0,0.0,0,0,0.0,47,2,1,0,lost_cause
CUST_56163,7804.52,0.0,0.0,0.0,0,0,0.0,41,0,1,0,lost_cause
CUST_29816,5623.95,5061.55,562.4,0.1,1,1,2811.97,471,6,8,0,persuadable
CUST_59840,6466.36,4849.77,1616.59,0.25,1,1,2263.23,79,1,3,1,sure_thing
CUST_62853,2044.75,0.0,0.0,0.0,1,0,0.0,8,0,1,0,lost_cause
CUST_34917,2544.65,2544.65,0.0,0.0,0,1,1526.79,98,0,3,1,sure_thing
CUST_31566,6265.83,0.0,0.0,0.0,0,0,0.0,337,5,14,0,persuadable
CUST_85452,4303.88,0.0,0.0,0.0,0,0,0.0,248,3,8,0,persuadable
CUST_72823,4398.77,0.0,0.0,0.0,0,0,0.0,55,2,2,0,lost_cause
CUST_30806,3505.95,0.0,0.0,0.0,0,0,0.0,44,2,1,0,lost_cause
CUST_85520,5447.82,0.0,0.0,0.0,1,0,0.0,5,1,2,0,lost_cause
CUST_11759,2703.57,2162.86,540.71,0.2,1,1,1081.43,172,4,12,0,persuadable
CUST_51949,5574.96,0.0,0.0,0.0,1,0,0.0,48,1,2,0,lost_cause
CUST_12482,2629.69,0.0,0.0,0.0,1,0,0.0,53,1,1,0,lost_cause
CUST_34442,1914.87,0.0,0.0,0.0,1,0,0.0,43,2,1,0,lost_cause
CUST_43719,3647.32,0.0,0.0,0.0,0,0,0.0,42,0,2,0,lost_cause
CUST_68066,3002.41,2552.05,450.36,0.15,1,1,1351.09,33,1,3,1,sure_thing
CUST_12079,7278.45,0.0,0.0,0.0,1,0,0.0,54,2,2,0,lost_cause
CUST_12717,1857.2,1392.9,464.3,0.25,1,1,650.02,23,0,2,1,sure_thing
CUST_69676,2647.99,1985.99,662.0,0.25,1,1,926.79,215,6,10,1,persuadable
CUST_37952,5066.68,0.0,0.0,0.0,0,0,0.0,486,7,11,0,persuadable
CUST_96444,4626.94,0.0,0.0,0.0,0,0,0.0,515,5,6,0,persuadable
CUST_52460,1798.04,0.0,0.0,0.0,0,0,0.0,329,7,7,1,persuadable
CUST_82847,1547.14,0.0,0.0,0.0,1,0,0.0,55,2,1,0,lost_cause
CUST_99106,7922.44,0.0,0.0,0.0,0,0,0.0,286,3,10,0,persuadable
CUST_28449,5782.43,0.0,0.0,0.0,0,0,0.0,56,2,2,0,lost_cause
CUST_43536,3875.14,0.0,0.0,0.0,0,0,0.0,455,5,13,0,persuadable
CUST_74077,4557.81,3874.14,683.67,0.15,1,1,2051.02,94,0,2,1,sure_thing
CUST_48258,3232.58,0.0,0.0,0.0,0,0,0.0,41,2,1,0,lost_cause
CUST_58302,3741.68,0.0,0.0,0.0,0,0,0.0,304,5,11,0,persuadable
CUST_38865,5718.79,0.0,0.0,0.0,0,0,0.0,368,5,9,0,persuadable
CUST_16645,7238.28,0.0,0.0,0.0,0,0,0.0,28,2,2,0,lost_cause
CUST_48000,2696.85,2292.32,404.53,0.15,1,1,1213.58,330,4,6,1,persuadable
CUST_36737,6962.35,6962.35,0.0,0.0,0,1,4177.41,37,0,1,1,sure_thing
